LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
47027,Hilo,HI,96720,541330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/15/2020,First Hawaiian Bank,HI-02
47008,HONOLULU,HI,96814,621210,Partnership,Unanswered,Unanswered,Unanswered,,,06/02/2020,Bank of Hawaii,HI-01
47005,kapaa,HI,96746,722511,Corporation,Unanswered,Unanswered,Unanswered,,8,04/30/2020,First Hawaiian Bank,HI-02
47000,Kula,HI,96790,611620,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,06/23/2020,Northeast Bank,HI-02
47000,KAUNAKAKAI,HI,96748,811111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/30/2020,"American Savings Bank, FSB",HI-02
47000,HONOLULU,HI,96817,621391,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,3,04/30/2020,Central Pacific Bank,HI-01
47000,HALEIWA,HI,96712,448120,Limited  Liability Company(LLC),White,Unanswered,Unanswered,,15,04/06/2020,"American Savings Bank, FSB",HI-02
47000,KUNIA,HI,96759,611710,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/06/2020,Bank of Hawaii,HI-02
47000,Ewa Beach,HI,96706,447110,Corporation,Unanswered,Unanswered,Unanswered,,11,04/28/2020,First Hawaiian Bank,HI-01
47000,HONOLULU,HI,96813,541110,Corporation,Unanswered,Unanswered,Unanswered,,3,04/14/2020,First Hawaiian Bank,HI-01
47000,KAILUA,HI,96734,531110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/07/2020,First Hawaiian Bank,HI-02
47000,HONOLULU,HI,96814,524210,Partnership,Unanswered,Unanswered,Unanswered,,4,06/18/2020,Bank of Hawaii,HI-01
47000,HONOLULU,HI,96819,722513,Corporation,Asian,Male Owned,Non-Veteran,,10,04/08/2020,Hawaii National Bank,HI-01
47000,KAILUA,HI,96734,517919,Corporation,Unanswered,Unanswered,Unanswered,,5,04/09/2020,Central Pacific Bank,HI-02
47000,Honolulu,HI,96814,541990,Corporation,Asian,Male Owned,Non-Veteran,,2,04/15/2020,Hawaii National Bank,HI-01
46999,Honolulu,HI,96822,453920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/29/2020,Central Pacific Bank,HI-01
46992,WAIMANALO,HI,96795,812910,Corporation,Unanswered,Unanswered,Unanswered,,3,05/07/2020,Bank of Hawaii,HI-02
46990,KANEOHE,HI,96744,424320,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,First Hawaiian Bank,HI-02
46982,Kahului,HI,96732,423840,Corporation,Asian,Male Owned,Veteran,,4,06/29/2020,"Kabbage, Inc.",HI-02
46960,Lahaina,HI,96761,445120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/29/2020,Central Pacific Bank,HI-02
46900,MAKAWAO,HI,96768,561499,Corporation,Unanswered,Unanswered,Unanswered,,6,04/15/2020,First Hawaiian Bank,HI-02
46900,Honolulu,HI,96813,453220,Corporation,Unanswered,Male Owned,Non-Veteran,,0,05/08/2020,Central Pacific Bank,HI-01
46900,KAILUA KONA,HI,96740,236220,Limited  Liability Company(LLC),Unanswered,Male Owned,Veteran,,3,04/05/2020,"American Savings Bank, FSB",HI-02
46900,Honolulu,HI,96816,511130,Corporation,Unanswered,Unanswered,Unanswered,,13,04/28/2020,First Hawaiian Bank,HI-01
46892,HONOLULU,HI,96813,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-01
46887,Honolulu,HI,96819,811111,Corporation,Unanswered,Unanswered,Unanswered,,3,05/01/2020,First Hawaiian Bank,HI-01
46857.5,Waikoloa,HI,96738,811111,Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,First Hawaiian Bank,HI-02
46842.5,Kapaa,HI,96746,448140,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,16,04/30/2020,First Hawaiian Bank,HI-02
46800,KANEOHE,HI,96744,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/12/2020,Bank of Hawaii,HI-02
46786.33,LIHUE,HI,96766,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,06/23/2020,Celtic Bank Corporation,HI-02
46750,KAILUA KONA,HI,96740,722511,Corporation,Unanswered,Unanswered,Unanswered,,15,04/27/2020,Bank of Hawaii,HI-02
46742.5,Honolulu,HI,96819,561510,Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,First Hawaiian Bank,HI-01
46725,HONOLULU,HI,96822,454390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/06/2020,Bank of Hawaii,HI-01
46711,Kaunakakai,HI,96748,621210,Corporation,Unanswered,Unanswered,Unanswered,,5,05/04/2020,"Kabbage, Inc.",HI-02
46700,KAILUA KONA,HI,96740,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/10/2020,Central Pacific Bank,HI-02
46700,WAHIAWA,HI,96786,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/10/2020,"American Savings Bank, FSB",HI-02
46700,HONOLULU,HI,96822,531120,Corporation,Unanswered,Unanswered,Unanswered,,2,04/14/2020,Central Pacific Bank,HI-01
46645,KIHEI,HI,96753,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
46612,HONOLULU,HI,96814,621210,Corporation,Asian,Male Owned,Non-Veteran,,,04/15/2020,Central Pacific Bank,HI-01
46610,WAILUKU,HI,96793,236116,Corporation,Unanswered,Unanswered,Unanswered,,4,04/16/2020,Central Pacific Bank,HI-02
46600,WAIPAHU,HI,96797,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/15/2020,First Hawaiian Bank,HI-01
46600,MOUNTAIN VIEW,HI,96771,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/30/2020,"American Savings Bank, FSB",HI-02
46600,Honolulu,HI,96813,524114,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,"American Savings Bank, FSB",HI-01
46600,HONOLULU,HI,96814,448150,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,04/08/2020,Central Pacific Bank,HI-01
46600,KILAUEA,HI,96754,238990,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8,04/28/2020,First Hawaiian Bank,HI-02
46582.5,Honolulu,HI,96813,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/06/2020,First Hawaiian Bank,HI-01
46540,HILO,HI,96720,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/29/2020,First Hawaiian Bank,HI-02
46523,KAILUA,HI,96734,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/03/2020,First Hawaiian Bank,HI-02
46517,Honolulu,HI,96817,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,05/13/2020,First Hawaiian Bank,HI-01
46512,HONOLULU,HI,96813,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,5,07/14/2020,Intuit Financing Inc.,HI-01
46500,HONOLULU,HI,96817,621340,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,04/09/2020,"American Savings Bank, FSB",HI-01
46500,HONOLULU,HI,96815,621111,Corporation,Unanswered,Unanswered,Unanswered,,4,04/29/2020,Central Pacific Bank,HI-01
46500,LIHUE,HI,96766,424480,Corporation,Unanswered,Unanswered,Unanswered,,4,04/11/2020,Central Pacific Bank,HI-02
46500,HONOLULU,HI,96814,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/14/2020,First Hawaiian Bank,HI-01
46497,Honolulu,HI,96817,337110,Corporation,Unanswered,Unanswered,Unanswered,,7,04/30/2020,First Hawaiian Bank,HI-01
46435,Makawao,HI,96768,236115,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,10,05/03/2020,First Hawaiian Bank,HI-02
46435,PUUNENE,HI,96784,238220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/30/2020,First Hawaiian Bank,HI-02
46417,Honolulu,HI,96818,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,5,04/30/2020,First Hawaiian Bank,HI-01
46400,HONOLULU,HI,96819,424490,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/10/2020,"American Savings Bank, FSB",HI-01
46400,KAILUA KONA,HI,96740,111421,Corporation,Unanswered,Unanswered,Unanswered,,4,04/11/2020,Central Pacific Bank,HI-02
46400,KANEOHE,HI,96744,236118,Corporation,Unanswered,Unanswered,Unanswered,,5,04/30/2020,"American Savings Bank, FSB",HI-02
46400,HONOLULU,HI,96814,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/05/2020,Central Pacific Bank,HI-01
46400,HONOLULU,HI,96819,484110,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,8,04/06/2020,Bank of Hawaii,HI-01
46375,HONOLULU,HI,96818,111219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/05/2020,WebBank,HI-01
46375,HONOLULU,HI,96817,541330,Corporation,Unanswered,Unanswered,Unanswered,,3,04/11/2020,HawaiiUSA FCU,HI-01
46357,KAMUELA,HI,96743,512110,Corporation,Unanswered,Unanswered,Unanswered,,2,05/01/2020,"Bank of America, National Association",HI-02
46355,HONOLULU,HI,96816,611110,Corporation,Unanswered,Unanswered,Unanswered,,15,04/28/2020,Bank of Hawaii,HI-01
46342,HONOLULU,HI,96816,621210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
46340,Honolulu,HI,96822,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/14/2020,First Hawaiian Bank,HI-01
46327.47,Kilauea,HI,96754,561990,Corporation,Unanswered,Unanswered,Unanswered,,4,07/31/2020,Gather FCU,HI-02
46317.5,Haleiwa,HI,96712,722330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,05/20/2020,First Hawaiian Bank,HI-02
46305,WAILUKU,HI,96793,323111,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-02
46301,HONOLULU,HI,96826,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/06/2020,Stearns Bank National Association,HI-01
46300,Honolulu,HI,96813,541618,Corporation,Asian,Male Owned,Non-Veteran,,4,04/15/2020,Hawaii National Bank,HI-01
46300,LAHAINA,HI,96767,453220,Corporation,Unanswered,Unanswered,Unanswered,,6,04/29/2020,First Hawaiian Bank,HI-02
46300,HONOLULU,HI,96826,999990,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,22,04/05/2020,Central Pacific Bank,HI-01
46300,HONOLULU,HI,96817,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/05/2020,Central Pacific Bank,HI-01
46300,WAIPAHU,HI,96797,423830,Corporation,Unanswered,Unanswered,Unanswered,,5,04/07/2020,First Hawaiian Bank,HI-01
46280,MILILANI,HI,96789,541990,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Bank of Hawaii,HI-01
46252,HILO,HI,96720,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,First Hawaiian Bank,HI-02
46250,LAWAI,HI,96765,531311,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-02
46235,HONOLULU,HI,96814,611620,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,,04/14/2020,Bank of Hawaii,HI-01
46200,HONOLULU,HI,96817,453110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/09/2020,First Hawaiian Bank,HI-01
46200,Honolulu,HI,96814,999990,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,4,04/30/2020,Hawaii National Bank,HI-01
46200,AIEA,HI,96701,531120,Corporation,Unanswered,Unanswered,Unanswered,,4,04/07/2020,Central Pacific Bank,HI-01
46200,KAHULUI,HI,96733,712130,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,5,04/07/2020,"American Savings Bank, FSB",HI-02
46200,Kailua,HI,96734,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,07/24/2020,MBE Capital Partners,HI-02
46200,HONOLULU,HI,96813,812320,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/08/2020,First Hawaiian Bank,HI-01
46200,KULA,HI,96790,111211,Corporation,Unanswered,Unanswered,Unanswered,,4,05/01/2020,"American Savings Bank, FSB",HI-02
46187.5,Aiea,HI,96701,561710,Corporation,Unanswered,Unanswered,Unanswered,,3,04/15/2020,First Hawaiian Bank,HI-01
46180,LAHAINA,HI,96761,721191,Corporation,Unanswered,Male Owned,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
46170,KEAAU,HI,96749,812910,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,10,04/27/2020,Bank of Hawaii,HI-02
46152.5,KAILUA KONA,HI,96740,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/28/2020,First Hawaiian Bank,HI-02
46137,KAPAA,HI,96746,339113,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,9,07/27/2020,Intuit Financing Inc.,HI-02
46120,HONOLULU,HI,96814,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,First Hawaiian Bank,HI-01
46117,Honolulu,HI,96822,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/30/2020,Cross River Bank,HI-01
46100,HONOLULU,HI,96814,541219,Corporation,Unanswered,Unanswered,Unanswered,,2,04/29/2020,Central Pacific Bank,HI-01
46100,HONOLULU,HI,96825,722513,Corporation,Unanswered,Unanswered,Unanswered,,29,04/05/2020,Bank of Hawaii,HI-01
46100,AIEA,HI,96701,621210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/06/2020,First Hawaiian Bank,HI-01
46100,KAPOLEI,HI,96707,713990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii,HI-02
46100,HONOLULU,HI,96819,531311,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/14/2020,First Hawaiian Bank,HI-01
46095,HONOLULU,HI,96825,562910,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,,04/15/2020,Bank of Hawaii,HI-01
46095,Kailua Kona,HI,96745,713990,Corporation,Unanswered,Unanswered,Unanswered,,13,04/30/2020,Hawaii Community FCU,HI-02
46074.17,Honolulu,HI,96826,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,05/15/2020,First Hawaiian Bank,HI-01
46063,Waimanalo,HI,96795,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,05/01/2020,Celtic Bank Corporation,HI-02
46042.5,Honolulu,HI,96813,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-01
46042,EWA BEACH,HI,96706,712110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,,06/15/2020,Bank of Hawaii,HI-01
46017,KAPOLEI,HI,96707,541370,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/29/2020,First Hawaiian Bank,HI-02
46015,Honolulu,HI,96825,722511,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,21,04/30/2020,First Hawaiian Bank,HI-01
46000,KAHULUI,HI,96733,238910,Corporation,Unanswered,Unanswered,Unanswered,,10,04/10/2020,Central Pacific Bank,HI-02
46000,HONOLULU,HI,96826,722515,Corporation,Unanswered,Unanswered,Unanswered,,11,04/29/2020,Central Pacific Bank,HI-01
46000,HONOLULU,HI,96814,722511,Corporation,Asian,Male Owned,Non-Veteran,,9,04/29/2020,Ohana Pacific Bank,HI-01
46000,HONOLULU,HI,96826,621111,Corporation,Unanswered,Unanswered,Unanswered,,5,04/27/2020,Bank of Hawaii,HI-01
46000,HONOLULU,HI,96821,561439,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/05/2020,"American Savings Bank, FSB",HI-01
46000,KAMUELA,HI,96743,531110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/05/2020,"American Savings Bank, FSB",HI-02
46000,HONOLULU,HI,96819,323113,Corporation,Unanswered,Unanswered,Unanswered,,9,04/06/2020,"American Savings Bank, FSB",HI-01
46000,HONOLULU,HI,96821,424930,Corporation,Unanswered,Unanswered,Unanswered,,10,04/28/2020,"Farm Bureau Bank, FSB",HI-01
46000,KAILUA,HI,96734,561710,Corporation,Unanswered,Unanswered,Unanswered,,5,04/08/2020,Central Pacific Bank,HI-02
46000,EWA BEACH,HI,96706,541410,Corporation,Unanswered,Unanswered,Unanswered,,4,04/08/2020,Central Pacific Bank,HI-01
46000,HONOLULU,HI,96814,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,20,04/28/2020,Bank of Hawaii,HI-01
46000,HONOLULU,HI,96825,621210,Corporation,Asian,Male Owned,Non-Veteran,,5,04/15/2020,Five Star Bank,HI-01
46000,KAMUELA,HI,96743,236115,Sole Proprietorship,Unanswered,Male Owned,Unanswered,,5,05/01/2020,"American Savings Bank, FSB",HI-02
45962.5,Honolulu,HI,96817,611511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/14/2020,First Hawaiian Bank,HI-01
45952,Honolulu,HI,96837,722513,Corporation,Unanswered,Unanswered,Unanswered,,9,04/28/2020,Central Pacific Bank,HI-01
45947,HONOLULU,HI,96819,311352,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,25,04/27/2020,Bank of Hawaii,HI-01
45940,Lihue,HI,96766,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/05/2020,Celtic Bank Corporation,HI-02
45940,HONOLULU,HI,96814,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
45920,HONOLULU,HI,96826,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/29/2020,First Hawaiian Bank,HI-01
45912.5,WAIKOLOA,HI,96738,333613,Corporation,Unanswered,Male Owned,Unanswered,,6,04/27/2020,First Hawaiian Bank,HI-02
45910,KAHULUI,HI,96782,532284,Corporation,Unanswered,Male Owned,Non-Veteran,,3,05/08/2020,Bank of Hawaii,HI-01
45900,HONOLULU,HI,96813,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/15/2020,"American Savings Bank, FSB",HI-01
45900,KAILUA KONA,HI,96740,621340,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/16/2020,Newport News Shipbuilding Empl CU Inc d/b/a BayPort CU,HI-02
45900,KAILUA,HI,96734,339910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/11/2020,First Hawaiian Bank,HI-02
45900,KAILUA KONA,HI,96740,423820,Corporation,Asian,Female Owned,Non-Veteran,,3,04/11/2020,"American Savings Bank, FSB",HI-02
45900,Honolulu,HI,96819,238140,Corporation,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
45900,Honolulu,HI,96814,811111,Corporation,Unanswered,Female Owned,Non-Veteran,,4,04/15/2020,Hawaii National Bank,HI-01
45895,LIHUE,HI,96766,624410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,05/02/2020,First Hawaiian Bank,HI-02
45885,Koloa,HI,96756,713990,Corporation,Unanswered,Unanswered,Unanswered,,6,04/30/2020,First Hawaiian Bank,HI-02
45840,KILAUEA,HI,96755,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/27/2020,Bank of Hawaii,HI-02
45830,KANEOHE,HI,96744,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii,HI-02
45802.5,Honolulu,HI,96821,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,6,04/30/2020,First Hawaiian Bank,HI-01
45802,HONOLULU,HI,96814,238110,Corporation,Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-01
45800,KAILUA,HI,96734,531210,Partnership,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Central Pacific Bank,HI-02
45800,HONOLULU,HI,96816,922190,Corporation,Unanswered,Unanswered,Unanswered,,2,04/10/2020,Central Pacific Bank,HI-01
45800,Honolulu,HI,96814,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-01
45800,HONOLULU,HI,96819,561710,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/05/2020,Central Pacific Bank,HI-01
45800,HONOLULU,HI,96815,722513,Corporation,Unanswered,Unanswered,Unanswered,,10,04/13/2020,Central Pacific Bank,HI-01
45800,KAILUA,HI,96734,621399,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,4,05/15/2020,"American Savings Bank, FSB",HI-02
45800,EWA BEACH,HI,96706,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/07/2020,"American Savings Bank, FSB",HI-01
45800,HILO,HI,96720,111421,Cooperative,Unanswered,Unanswered,Unanswered,,10,04/07/2020,"American Savings Bank, FSB",HI-02
45783,Kailua Kona,HI,96740,722410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,07/16/2020,"Kabbage, Inc.",HI-02
45770,HONOLULU,HI,96822,623990,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,15,04/28/2020,"Clare Bank, National Association",HI-01
45722,LIHUE,HI,96766,453210,Corporation,Unanswered,Unanswered,Unanswered,,5,04/30/2020,First Hawaiian Bank,HI-02
45700,WAIPAHU,HI,96797,623110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/11/2020,"American Savings Bank, FSB",HI-01
45700,KAILUA KONA,HI,96740,312112,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,5,04/12/2020,Central Pacific Bank,HI-02
45700,KAILUA KONA,HI,96740,523920,Corporation,Unanswered,Unanswered,Unanswered,,3,04/12/2020,Central Pacific Bank,HI-02
45700,Honolulu,HI,96814,722511,Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank,HI-01
45700,HONOLULU,HI,96817,813110,Professional Association,Unanswered,Unanswered,Unanswered,,6,04/06/2020,First Hawaiian Bank,HI-01
45700,HONOLULU,HI,96825,722513,Corporation,Unanswered,Unanswered,Unanswered,,14,04/08/2020,Central Pacific Bank,HI-01
45700,KANEOHE,HI,96744,236115,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/09/2020,First Hawaiian Bank,HI-02
45680,HONOLULU,HI,96813,448120,Corporation,Unanswered,Unanswered,Unanswered,,7,04/15/2020,Bank of Hawaii,HI-01
45679,Honolulu,HI,96815,561510,Corporation,Unanswered,Unanswered,Unanswered,,6,04/27/2020,First Hawaiian Bank,HI-01
45660,Honolulu,HI,96819,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/15/2020,First Hawaiian Bank,HI-01
45645,HONOLULU,HI,96817,524210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
45640,HONOLULU,HI,96813,541330,Corporation,Unanswered,Unanswered,Unanswered,,4,05/07/2020,Bank of Hawaii,HI-01
45612.5,HONOLULU,HI,96813,531312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,First Hawaiian Bank,HI-01
