LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
32880,Honolulu,HI,96815,624230,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,5,04/30/2020,First Hawaiian Bank,HI-01
32858,Lihue,HI,96766,531210,Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,First Hawaiian Bank,HI-02
32845,Honolulu,HI,96825,484110,Corporation,Unanswered,Unanswered,Unanswered,,7,07/09/2020,"Kabbage, Inc.",HI-01
32845,Honolulu,HI,96816,541810,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/06/2020,Bank of Hawaii,HI-01
32837,Paia,HI,96779,531210,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Bank of Hawaii,HI-02
32830,Honolulu,HI,96815,722513,Partnership,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-01
32800,Honolulu,HI,96816,523910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/10/2020,Central Pacific Bank,HI-01
32800,Honolulu,HI,96817,561720,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,5,04/10/2020,"American Savings Bank, FSB",HI-01
32800,Wailuku,HI,96793,448190,Corporation,Unanswered,Unanswered,Unanswered,,4,04/05/2020,"American Savings Bank, FSB",HI-02
32800,Kailua,HI,96734,452210,Corporation,Unanswered,Unanswered,Unanswered,,4,04/05/2020,"American Savings Bank, FSB",HI-02
32800,Aiea,HI,96701,621111,Corporation,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-01
32800,Honolulu,HI,96814,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/30/2020,"American Savings Bank, FSB",HI-01
32800,Honolulu,HI,96817,722511,Corporation,Unanswered,Male Owned,Non-Veteran,,3,04/06/2020,"American Savings Bank, FSB",HI-01
32800,Honolulu,HI,96817,485320,Corporation,Unanswered,Unanswered,Unanswered,,6,04/07/2020,Central Pacific Bank,HI-01
32800,Koloa,HI,96756,238320,Corporation,Unanswered,Unanswered,Unanswered,,3,04/30/2020,First Hawaiian Bank,HI-02
32800,Haiku,HI,96708,424490,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/28/2020,First Hawaiian Bank,HI-02
32800,Kurtistown,HI,96760,111422,Corporation,Unanswered,Unanswered,Unanswered,,5,04/07/2020,"American Savings Bank, FSB",HI-02
32800,Aiea,HI,96701,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/28/2020,"American Savings Bank, FSB",HI-01
32800,Hilo,HI,96720,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/08/2020,"American Savings Bank, FSB",HI-02
32795,Honolulu,HI,96813,611710,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,05/22/2020,First Hawaiian Bank,HI-01
32785,Kapaa,HI,96746,713940,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/14/2020,Bank of Hawaii,HI-02
32775,Kapaa,HI,96746,531311,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,05/19/2020,First Hawaiian Bank,HI-02
32763,Honolulu,HI,96813,541611,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,,04/16/2020,Central Pacific Bank,HI-01
32758,Honolulu,HI,96814,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,07/18/2020,"Bank of America, National Association",HI-01
32737,Honolulu,HI,96813,531210,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
32730,Waianae,HI,96792,722511,Corporation,Unanswered,Unanswered,Unanswered,,0,06/09/2020,Central Pacific Bank,HI-02
32700,Kihei,HI,96753,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/04/2020,First Hawaiian Bank,HI-02
32700,Honolulu,HI,96813,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,05/07/2020,Community Commerce Bank,HI-01
32700,Kailua Kona,HI,96740,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/11/2020,"American Savings Bank, FSB",HI-02
32700,Wailuku,HI,96793,611620,Corporation,White,Female Owned,Non-Veteran,,62,04/06/2020,"American Savings Bank, FSB",HI-02
32700,Honolulu,HI,96814,621210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,Central Pacific Bank,HI-01
32700,Holualoa,HI,96725,111336,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,0,05/01/2020,Central Pacific Bank,HI-02
32700,Lahaina,HI,96761,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/28/2020,Central Pacific Bank,HI-02
32695,Lihue,HI,96766,424490,Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
32672,Waipahu,HI,96797,445210,Corporation,Asian,Female Owned,Non-Veteran,,3,07/15/2020,Intuit Financing Inc.,HI-01
32669,Honolulu,HI,96813,423710,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-01
32665,Pearl City,HI,96782,812113,Corporation,Unanswered,Unanswered,Unanswered,,5,05/04/2020,First Hawaiian Bank,HI-01
32664,Honolulu,HI,96826,999990,Corporation,Unanswered,Unanswered,Unanswered,,5,04/28/2020,First Bank of the Lake,HI-01
32664,Lahaina,HI,96761,532284,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
32627,Waipahu,HI,96797,722515,Corporation,Unanswered,Unanswered,Unanswered,,8,05/13/2020,Bank of Hawaii,HI-01
32623,Kailua Kona,HI,96740,621498,Corporation,Unanswered,Unanswered,Unanswered,,5,05/03/2020,"Bank of America, National Association",HI-02
32610,Kurtistown,HI,96760,541320,Corporation,Unanswered,Unanswered,Unanswered,,,06/22/2020,CU Hawaii FCU,HI-02
32602,Honolulu,HI,96817,541310,Corporation,Unanswered,Unanswered,Unanswered,,2,05/15/2020,Bank of Hawaii,HI-01
32600,Honolulu,HI,96813,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/03/2020,"American Savings Bank, FSB",HI-01
32600,Honolulu,HI,96815,236118,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,3,05/22/2020,Hawaii National Bank,HI-01
32600,Wailuku,HI,96793,531120,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,4,04/10/2020,First Hawaiian Bank,HI-02
32600,Honolulu,HI,96813,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,1,04/16/2020,First Hawaiian Bank,HI-01
32600,Kailua,HI,96734,448150,Corporation,Unanswered,Unanswered,Unanswered,,4,04/07/2020,First Hawaiian Bank,HI-02
32587,Keaau,HI,96749,424440,Corporation,White,Male Owned,Veteran,,,04/14/2020,Bank of Hawaii,HI-02
32580,Honolulu,HI,96815,512110,Corporation,Unanswered,Unanswered,Unanswered,,5,05/13/2020,Bank of Hawaii,HI-01
32575,Kapaa,HI,96746,423610,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-02
32567,Hilo,HI,96720,111421,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,05/04/2020,Bank of Hawaii,HI-02
32565,Wailuku,HI,96793,811191,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,5,05/04/2020,First Hawaiian Bank,HI-02
32540,Aiea,HI,96701,621310,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,Bank of Hawaii,HI-01
32500,Honolulu,HI,96819,611512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22,04/15/2020,First Hawaiian Bank,HI-01
32500,Honolulu,HI,96821,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/04/2020,"American Savings Bank, FSB",HI-01
32500,Kilauea,HI,96754,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,"JPMorgan Chase Bank, National Association",HI-02
32500,Honolulu,HI,96825,812112,Sole Proprietorship,Unanswered,Unanswered,Non-Veteran,,4,04/28/2020,"American Savings Bank, FSB",HI-01
32500,Honolulu,HI,96817,813920,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/29/2020,"American Savings Bank, FSB",HI-01
32500,Honolulu,HI,96818,812112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,Central Pacific Bank,HI-01
32500,Honolulu,HI,96818,722330,Corporation,Asian,Male Owned,Non-Veteran,,3,04/10/2020,Central Pacific Bank,HI-01
32500,Hilo,HI,96720,621210,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,,,04/16/2020,Bank of Hawaii,HI-02
32500,Honolulu,HI,96825,621210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/10/2020,Central Pacific Bank,HI-01
32500,Honolulu,HI,96813,722511,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,9,04/11/2020,Central Pacific Bank,HI-01
32500,Kurtistown,HI,96760,562991,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/24/2020,Bank of Hawaii,HI-02
32500,Kailua Kona,HI,96740,236118,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-02
32500,Honolulu,HI,96817,621999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/12/2020,Central Pacific Bank,HI-01
32500,Kailua,HI,96734,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13,05/07/2020,First Hawaiian Bank,HI-02
32500,Waialua,HI,96791,314999,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-02
32500,Kailua,HI,96734,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,06/26/2020,"JPMorgan Chase Bank, National Association",HI-02
32500,Honolulu,HI,96818,485999,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,04/05/2020,"American Savings Bank, FSB",HI-01
32500,Aiea,HI,96701,621111,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,3,04/30/2020,First Hawaiian Bank,HI-01
32500,Honolulu,HI,96815,448310,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,11,04/06/2020,Central Pacific Bank,HI-01
32500,Kailua,HI,96734,523910,Corporation,Unanswered,Male Owned,Unanswered,,1,04/06/2020,First Hawaiian Bank,HI-02
32500,Wahiawa,HI,96786,488410,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/06/2020,"American Savings Bank, FSB",HI-02
32500,Aiea,HI,96701,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Central Pacific Bank,HI-01
32500,Haiku,HI,96708,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,06/02/2020,"American Savings Bank, FSB",HI-02
32500,Kapolei,HI,96707,811192,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/28/2020,First Hawaiian Bank,HI-02
32500,Eleele,HI,96705,484220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/15/2020,Central Pacific Bank,HI-02
32500,Pepeekeo,HI,96783,541211,Corporation,Unanswered,Unanswered,Unanswered,,1,04/07/2020,"American Savings Bank, FSB",HI-02
32500,Honolulu,HI,96816,551114,Corporation,Unanswered,Unanswered,Unanswered,,1,04/07/2020,First Hawaiian Bank,HI-01
32500,Honolulu,HI,96814,531390,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/07/2020,Central Pacific Bank,HI-01
32500,Wailuku,HI,96793,624190,Corporation,Unanswered,Unanswered,Unanswered,,14,04/07/2020,Central Pacific Bank,HI-02
32500,Kihei,HI,96753,238990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/18/2020,"American Savings Bank, FSB",HI-02
32500,Kaneohe,HI,96744,541511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,"American Savings Bank, FSB",HI-02
32500,Honolulu,HI,96816,812199,Corporation,Unanswered,Female Owned,Non-Veteran,,7,04/09/2020,Central Pacific Bank,HI-01
32477.5,Hilo,HI,96720,541110,Corporation,Unanswered,Male Owned,Non-Veteran,,3,04/30/2020,First Hawaiian Bank,HI-02
32455,Waipahu,HI,96797,624410,Corporation,Unanswered,Unanswered,Unanswered,,10,04/27/2020,First Hawaiian Bank,HI-01
32446,Kailua,HI,96734,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,05/02/2020,First Hawaiian Bank,HI-02
32431,Pearl City,HI,96782,453310,Corporation,Unanswered,Unanswered,Unanswered,,21,04/28/2020,"Kabbage, Inc.",HI-01
32422.5,Waimea,HI,96796,236118,Corporation,Unanswered,Unanswered,Unanswered,,4,04/29/2020,Gather FCU,HI-02
32410,Honolulu,HI,96813,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,06/30/2020,Cross River Bank,HI-01
32408,Kahului,HI,96732,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-02
32405,Honolulu,HI,96813,453210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/13/2020,Bank of Hawaii,HI-01
32402,Honokaa,HI,96727,339910,Corporation,Unanswered,Unanswered,Unanswered,,5,04/27/2020,Bank of Hawaii,HI-02
32400,Honolulu,HI,96813,541110,Limited  Liability Company(LLC),White,Male Owned,Veteran,,2,04/10/2020,"American Savings Bank, FSB",HI-01
32400,Honolulu,HI,96816,621310,Corporation,Unanswered,Unanswered,Unanswered,,5,04/10/2020,Central Pacific Bank,HI-01
32400,Hilo,HI,96720,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/28/2020,First Hawaiian Bank,HI-02
32400,Honolulu,HI,96826,722511,Corporation,Unanswered,Unanswered,Unanswered,,9,04/29/2020,"American Savings Bank, FSB",HI-01
32400,Wailuku,HI,96793,621330,Corporation,Unanswered,Unanswered,Unanswered,,2,04/16/2020,First Hawaiian Bank,HI-02
32400,Honolulu,HI,96814,325412,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/29/2020,Comerica Bank,HI-01
32400,Kihei,HI,96753,713990,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/12/2020,Central Pacific Bank,HI-02
32400,Laie,HI,96762,722330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/06/2020,"American Savings Bank, FSB",HI-02
32400,Kailua Kona,HI,96740,541219,Partnership,Unanswered,Unanswered,Unanswered,,5,04/28/2020,First Hawaiian Bank,HI-02
32400,Lahaina,HI,96761,236115,Corporation,Unanswered,Unanswered,Unanswered,,3,04/14/2020,Central Pacific Bank,HI-02
32400,Honolulu,HI,96817,236115,Corporation,Unanswered,Unanswered,Unanswered,,7,04/08/2020,"American Savings Bank, FSB",HI-01
32400,Honolulu,HI,96814,424330,Corporation,Unanswered,Male Owned,Non-Veteran,,17,04/08/2020,First Hawaiian Bank,HI-01
32330,Honolulu,HI,96817,541613,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-01
32325,Waipahu,HI,96797,326212,Corporation,Unanswered,Female Owned,Unanswered,,3,04/16/2020,HawaiiUSA FCU,HI-01
32322,Kihei,HI,96753,531190,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-02
32317,Mililani,HI,96789,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,05/03/2020,"Bank of America, National Association",HI-01
32300,Honolulu,HI,96826,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/06/2020,Central Pacific Bank,HI-01
32300,Waipahu,HI,96797,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/14/2020,Nano Banc,HI-01
32300,Honolulu,HI,96816,621610,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,Central Pacific Bank,HI-01
32300,Honolulu,HI,96826,621112,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,5,04/08/2020,Central Pacific Bank,HI-01
32300,Kilauea,HI,96754,332312,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/02/2020,"American Savings Bank, FSB",HI-02
32300,Honolulu,HI,96814,621210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2,04/09/2020,Central Pacific Bank,HI-01
32300,Pearl City,HI,96782,621310,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/09/2020,First Hawaiian Bank,HI-01
32292,Naalehu,HI,96772,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,CU Hawaii FCU,HI-02
32290,Kailua,HI,96734,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-02
32290,Honolulu,HI,96821,531190,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/30/2020,First Hawaiian Bank,HI-01
32280,Honolulu,HI,96825,711120,Corporation,Unanswered,Unanswered,Unanswered,,10,05/02/2020,First Hawaiian Bank,HI-01
32272.5,Mililani,HI,96789,722511,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,12,04/28/2020,First Hawaiian Bank,HI-01
32257,Honolulu,HI,96816,238990,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
32250,Honolulu,HI,96814,531210,Corporation,Unanswered,Unanswered,Unanswered,,2,04/07/2020,"American Savings Bank, FSB",HI-01
32249,Honolulu,HI,96816,999990,Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,Central Pacific Bank,HI-01
32230,Honolulu,HI,96825,541512,Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,"Bank of America, National Association",HI-01
32228,Hoolehua,HI,96729,541990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,07/09/2020,Cross River Bank,HI-02
32215,Honolulu,HI,96814,531120,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Bank of Hawaii,HI-01
32207,Honolulu,HI,96814,445110,Corporation,Unanswered,Unanswered,Unanswered,,3,05/08/2020,Bank of Hawaii,HI-01
32200,Ewa Beach,HI,96706,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,05/05/2020,"American Savings Bank, FSB",HI-01
32200,Puunene,HI,96784,624210,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4,04/11/2020,"American Savings Bank, FSB",HI-02
32200,Honolulu,HI,96813,621111,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,3,04/11/2020,Central Pacific Bank,HI-01
32200,Aiea,HI,96701,236115,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,4,04/29/2020,Hawaii National Bank,HI-01
32200,Kailua,HI,96734,454110,Corporation,Unanswered,Unanswered,Unanswered,,3,04/05/2020,"American Savings Bank, FSB",HI-02
32200,Haleiwa,HI,96712,484110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/12/2020,Central Pacific Bank,HI-02
32200,Honolulu,HI,96817,621111,Corporation,Unanswered,Unanswered,Unanswered,,4,04/07/2020,"American Savings Bank, FSB",HI-01
32129,Kailua Kona,HI,96740,,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,,05/03/2020,"Wells Fargo Bank, National Association",HI-02
32127,Honolulu,HI,96818,238210,Corporation,Unanswered,Male Owned,Non-Veteran,,5,04/27/2020,Bank of Hawaii,HI-01
32120,Wailuku,HI,96793,562910,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-02
32115,Pahoa,HI,96778,621399,Corporation,Unanswered,Unanswered,Unanswered,,,04/29/2020,CU Hawaii FCU,HI-02
32100,Kamuela,HI,96743,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,04/29/2020,"American Savings Bank, FSB",HI-02
32100,Kailua Kona,HI,96740,621399,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,04/29/2020,Central Pacific Bank,HI-02
32100,Waipahu,HI,96797,236118,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,04/11/2020,Central Pacific Bank,HI-01
32100,Honolulu,HI,96826,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/11/2020,Central Pacific Bank,HI-01
32100,Honolulu,HI,96825,722511,Corporation,Unanswered,Male Owned,Non-Veteran,,11,04/30/2020,"American Savings Bank, FSB",HI-01
32100,Honolulu,HI,96817,445310,Sole Proprietorship,Asian,Female Owned,Non-Veteran,,3,04/30/2020,Ohana Pacific Bank,HI-01
32100,Mililani,HI,96789,453110,Corporation,Asian,Unanswered,Unanswered,,4,04/13/2020,"American Savings Bank, FSB",HI-01
32100,Lihue,HI,96766,524291,Corporation,Unanswered,Unanswered,Unanswered,,3,04/06/2020,Central Pacific Bank,HI-02
32100,Aiea,HI,96701,236115,Corporation,Unanswered,Unanswered,Unanswered,,0,04/30/2020,Central Pacific Bank,HI-01
32100,Honolulu,HI,96817,445110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,4,04/14/2020,First Hawaiian Bank,HI-01
32100,Honolulu,HI,96815,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/28/2020,First Hawaiian Bank,HI-01
32100,Kula,HI,96790,453110,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,First Hawaiian Bank,HI-02
32100,Honolulu,HI,96813,541211,Corporation,Asian,Male Owned,Non-Veteran,,4,04/14/2020,Central Pacific Bank,HI-01
32065,Honolulu,HI,96813,541110,Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii,HI-01
32055,Honolulu,HI,96815,561599,Corporation,Unanswered,Unanswered,Unanswered,,2,04/29/2020,First Hawaiian Bank,HI-01
32035,Honolulu,HI,96816,561920,Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
32032,Honolulu,HI,96826,621310,Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank,HI-01
32025,Haiku,HI,96708,238290,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-02
32017.5,Kailua,HI,96734,722511,Corporation,Unanswered,Unanswered,Unanswered,,10,05/05/2020,First Hawaiian Bank,HI-02
32000,Honolulu,HI,96816,621420,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/10/2020,"American Savings Bank, FSB",HI-01
32000,Honolulu,HI,96819,488510,Corporation,Unanswered,Unanswered,Unanswered,,3,04/10/2020,First Hawaiian Bank,HI-01
32000,Kaneohe,HI,96744,423510,Corporation,Unanswered,Unanswered,Unanswered,,0,05/09/2020,Central Pacific Bank,HI-02
32000,Honolulu,HI,96819,236118,Corporation,Unanswered,Unanswered,Unanswered,,0,05/09/2020,Central Pacific Bank,HI-01
